Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
0.6019500494,-0.2400000095,9.880950928
0.6019500494,-0.2779500186,9.859050751
0.7170000076,-0.2779500186,9.838050842
0.6019500494,-0.201000005,9.820950508
0.6409500241,-0.201000005,9.859950066
0.6409500241,-0.2400000095,9.7999506
0.6019500494,-0.2400000095,9.7999506
0.6019500494,-0.2400000095,9.801000595
0.6790500283,-0.2779500186,9.801000595
0.6790500283,-0.2779500186,9.817050934
0.6790500283,-0.2400000095,9.8770504
0.5260500312,-0.201000005,9.859950066
0.6019500494,-0.1630500108,9.801000595
0.6019500494,-0.2400000095,9.801000595
0.7939500213,-0.2400000095,9.882000923
0.6790500283,-0.2400000095,9.865050316
0.6019500494,-0.2400000095,9.822000504
0.6019500494,-0.1630500108,9.859950066
0.6409500241,-0.2779500186,9.838950157
0.6019500494,-0.2779500186,9.822000504
0.5640000105,-0.08595000207,9.859950066
0.6019500494,-0.1249500066,9.822000504
0.6019500494,-0.1249500066,9.859950066
0.6409500241,-0.1249500066,9.859950066
0.6790500283,-0.201000005,9.838050842
0.6409500241,-0.1630500108,9.859950066
0.6790500283,-0.201000005,9.7999506
0.5640000105,-0.2400000095,9.876000404
0.6019500494,-0.2400000095,9.7999506
0.6019500494,-0.2400000095,9.859050751
0.6409500241,-0.08595000207,9.855000496
0.5640000105,-0.1630500108,9.880950928
0.6790500283,-0.2400000095,9.82005024
0.6019500494,-0.2779500186,9.82005024
0.5640000105,-0.201000005,9.793950081
0.6019500494,-0.1630500108,9.799050331
0.6019500494,-0.2400000095,9.82005024
0.5640000105,-0.2400000095,9.799050331
0.6019500494,-0.1249500066,9.876000404
0.6019500494,-0.2400000095,9.859050751
0.6409500241,-0.2400000095,9.799050331
0.6790500283,-0.1249500066,9.838050842
0.6790500283,-0.201000005,9.799050331
0.6790500283,-0.2400000095,9.876000404
0.6790500283,-0.1630500108,9.838050842
0.6790500283,-0.1630500108,9.838050842
0.6019500494,-0.1249500066,9.876000404
0.6019500494,-0.2779500186,9.841950417
0.6409500241,-0.1630500108,9.799050331
0.6019500494,-0.2400000095,9.799050331
0.6790500283,-0.1630500108,9.816000938
0.6019500494,-0.2779500186,9.82005024
0.6790500283,-0.201000005,9.816000938
0.6019500494,-0.1630500108,9.874950409
0.5640000105,-0.1630500108,9.837000847
0.6790500283,-0.1630500108,9.837000847
0.6409500241,-0.1249500066,9.876000404
0.6790500283,-0.08595000207,9.799050331
0.6790500283,-0.2779500186,9.837000847
0.6019500494,-0.2400000095,9.837000847
0.6790500283,-0.08595000207,9.880050659
0.7170000076,-0.1249500066,9.880050659
0.6019500494,-0.2400000095,9.858000755
0.6409500241,-0.08595000207,9.841950417
0.5640000105,-0.2779500186,9.82005024
0.6409500241,-0.2400000095,9.858000755
0.6790500283,-0.1630500108,9.837000847
0.4870500267,-0.2400000095,9.858000755
0.6790500283,-0.1630500108,9.837000847
0.6019500494,-0.1630500108,9.837000847
0.6790500283,-0.1630500108,9.876000404
0.6019500494,-0.2779500186,9.876000404
0.5640000105,-0.201000005,9.799050331
0.5640000105,-0.2400000095,9.837000847
0.6790500283,-0.1630500108,9.876000404
0.5640000105,-0.1630500108,9.799050331
0.5640000105,-0.2400000095,9.838050842
0.5260500312,-0.201000005,9.838050842
0.6019500494,-0.201000005,9.838050842
0.6019500494,-0.201000005,9.882000923
0.6019500494,-0.201000005,9.838950157
0.5640000105,-0.1630500108,9.8770504
0.6019500494,-0.2400000095,9.796050072
0.6019500494,-0.1249500066,9.859950066
0.6409500241,-0.1249500066,9.861000061
0.6409500241,-0.1249500066,9.877950668
0.7170000076,-0.1630500108,9.801000595
0.6790500283,-0.201000005,9.7999506
0.6790500283,-0.1630500108,9.801000595
0.6019500494,-0.2400000095,9.844050407
0.6790500283,-0.1630500108,9.861000061
0.6409500241,-0.201000005,9.844050407
0.6409500241,-0.1630500108,9.844050407
0.5260500312,-0.2400000095,9.80505085
0.6409500241,-0.2400000095,9.8770504
0.6790500283,-0.1249500066,9.8770504
0.7170000076,-0.2400000095,9.822000504
0.6019500494,-0.1249500066,9.822000504
0.6019500494,-0.1630500108,9.796050072
0.6019500494,-0.2400000095,9.7999506
0.6790500283,-0.2400000095,9.7999506
0.6019500494,-0.2400000095,9.822000504
0.5640000105,-0.201000005,9.7999506
0.6019500494,-0.1249500066,9.859950066
0.6019500494,-0.201000005,9.859950066
0.6019500494,-0.2400000095,9.799050331
0.6790500283,-0.1630500108,9.859050751
0.6019500494,-0.1630500108,9.859050751
0.6409500241,-0.201000005,9.859950066
0.6790500283,-0.1630500108,9.7999506
0.6790500283,-0.1630500108,9.838050842
0.6790500283,-0.2400000095,9.880950928
0.6790500283,-0.08595000207,9.838050842
0.6790500283,-0.1630500108,9.837000847
0.6019500494,-0.1630500108,9.837000847
0.6019500494,-0.1630500108,9.859050751
0.6409500241,-0.1630500108,9.859050751
0.6790500283,-0.1630500108,9.837000847
0.5640000105,-0.201000005,9.799050331
0.6019500494,-0.1249500066,9.837000847
0.6790500283,-0.1630500108,9.837000847
0.6790500283,-0.1630500108,9.876000404
0.6790500283,-0.1630500108,9.799050331
0.7170000076,-0.2779500186,9.799050331
0.6019500494,-0.1630500108,9.859050751
0.7170000076,-0.1630500108,9.820950508
0.6790500283,-0.201000005,9.859050751
0.6019500494,-0.2400000095,9.880050659
0.6790500283,-0.201000005,9.859050751
0.6019500494,-0.201000005,9.858000755
0.6409500241,-0.2400000095,9.828000069
0.6790500283,-0.3160500228,9.862950325
0.7170000076,-0.201000005,9.802950859
0.6790500283,-0.2400000095,9.82005024
0.6019500494,-0.201000005,9.798000336
0.6409500241,-0.1630500108,9.837000847
0.6019500494,-0.1630500108,9.798000336
0.6409500241,-0.2779500186,9.858000755
0.6790500283,-0.1630500108,9.87405014
0.6409500241,-0.1630500108,9.798000336
0.6790500283,-0.201000005,9.87405014
0.6019500494,-0.2400000095,9.858000755
0.6019500494,-0.2779500186,9.790050507
0.6019500494,-0.1249500066,9.786000252
0.6790500283,-0.2779500186,9.798000336
0.6019500494,-0.1630500108,9.858000755
0.6019500494,-0.1630500108,9.858000755
0.6409500241,-0.201000005,9.798000336
0.5640000105,-0.201000005,9.798000336
0.6019500494,-0.2400000095,9.799050331
0.6790500283,-0.1630500108,9.876000404
0.6019500494,-0.2400000095,9.880050659
0.6019500494,-0.2400000095,9.799050331
0.6019500494,-0.1249500066,9.816000938
0.7170000076,-0.1249500066,9.799050331
0.7170000076,-0.2779500186,9.837000847
0.6790500283,-0.1630500108,9.82005024
0.6019500494,-0.2779500186,9.880050659
0.6790500283,-0.2400000095,9.844050407
0.6019500494,-0.1630500108,9.786000252
0.5640000105,-0.201000005,9.880050659
0.6019500494,-0.1249500066,9.880050659
0.5640000105,-0.3160500228,9.82005024
0.5640000105,-0.1630500108,9.825000763
0.6790500283,-0.1630500108,9.799050331
0.6409500241,-0.1630500108,9.880050659
0.6019500494,-0.201000005,9.859050751
0.6019500494,-0.1630500108,9.859050751
0.6790500283,-0.1630500108,9.859950066
0.6019500494,-0.2400000095,9.859050751
0.6790500283,-0.2400000095,9.7999506
0.6409500241,-0.1249500066,9.7999506
0.6409500241,-0.201000005,9.7999506
0.6790500283,-0.2400000095,9.816000938
0.6790500283,-0.1630500108,9.880950928
0.6790500283,-0.201000005,9.804000854
0.6019500494,-0.2400000095,9.838050842
0.6019500494,-0.201000005,9.838050842
0.6790500283,-0.2400000095,9.880950928
0.6790500283,-0.201000005,9.880950928
0.6409500241,-0.2400000095,9.880950928
0.6019500494,-0.201000005,9.880950928
0.6790500283,-0.1630500108,9.820950508
0.5640000105,-0.2779500186,9.838050842
0.6409500241,-0.1630500108,9.799050331
0.6790500283,-0.1249500066,9.880050659
0.6409500241,-0.3160500228,9.799050331
0.6019500494,-0.1630500108,9.799050331
0.6790500283,-0.1630500108,9.859050751
0.4870500267,-0.2400000095,9.799050331
0.6019500494,-0.2779500186,9.799050331
0.6409500241,-0.1630500108,9.841950417
0.6409500241,-0.1630500108,9.859050751
0.6790500283,-0.201000005,9.874950409
0.6409500241,-0.2400000095,9.808050156
0.5640000105,-0.2779500186,9.841950417
0.6409500241,-0.1630500108,9.799050331
0.6019500494,-0.1630500108,9.880050659
0.6019500494,-0.1630500108,9.82005024
0.6019500494,-0.201000005,9.820950508
0.5260500312,-0.2400000095,9.799050331
0.6409500241,-0.1249500066,9.799050331
0.7170000076,-0.1249500066,9.799050331
0.6019500494,-0.201000005,9.799050331
0.5640000105,-0.1630500108,9.876000404
0.5640000105,-0.1630500108,9.876000404
0.5640000105,-0.201000005,9.859050751
0.5640000105,-0.1630500108,9.82005024
0.6019500494,-0.2400000095,9.799050331
0.6790500283,-0.1630500108,9.880050659
0.6409500241,-0.201000005,9.880050659
0.6790500283,-0.201000005,9.858000755
0.6790500283,-0.2400000095,9.799050331
0.6790500283,-0.2400000095,9.798000336
0.6019500494,-0.2400000095,9.858000755
0.6409500241,-0.2400000095,9.874950409
0.6790500283,-0.1630500108,9.858000755
0.6409500241,-0.2400000095,9.858000755
0.6019500494,-0.2400000095,9.798000336
0.6409500241,-0.2400000095,9.798000336
0.6790500283,-0.1630500108,9.837000847
0.6790500283,-0.2400000095,9.837000847
0.6409500241,-0.3160500228,9.837000847
0.6790500283,-0.2779500186,9.841050148
0.6790500283,-0.2400000095,9.798000336
0.6790500283,-0.1630500108,9.835950851
0.6790500283,-0.201000005,9.835950851
0.5640000105,-0.1630500108,9.841050148
0.6790500283,-0.1630500108,9.874950409
0.6019500494,-0.08595000207,9.879000664
0.6790500283,-0.2400000095,9.798000336
0.6019500494,-0.1630500108,9.798000336
0.6019500494,-0.201000005,9.798000336
0.6019500494,-0.2400000095,9.858000755
0.6790500283,-0.1630500108,9.858000755
0.6790500283,-0.1249500066,9.841950417
0.6790500283,-0.1630500108,9.798000336
0.6409500241,-0.201000005,9.859050751
0.6409500241,-0.2400000095,9.855000496
0.7170000076,-0.201000005,9.841950417
0.6790500283,-0.2400000095,9.859050751
0.6790500283,-0.2400000095,9.837000847
0.6790500283,-0.201000005,9.799050331
0.6790500283,-0.2779500186,9.880050659
0.6409500241,-0.1249500066,9.859050751
0.6790500283,-0.2400000095,9.820950508
0.6409500241,-0.2400000095,9.859050751
0.6409500241,-0.1249500066,9.859050751
0.6790500283,-0.2400000095,9.799050331
0.6790500283,-0.1630500108,9.799050331
0.6409500241,-0.2779500186,9.799050331
0.6790500283,-0.1630500108,9.880050659
0.6790500283,-0.2400000095,9.837000847
0.6409500241,-0.2400000095,9.837000847
0.7170000076,-0.2779500186,9.837000847
0.5260500312,-0.2400000095,9.82005024
0.6019500494,-0.1630500108,9.858000755
0.6409500241,-0.2400000095,9.858000755
0.6019500494,-0.2400000095,9.862950325
0.6019500494,-0.1630500108,9.82005024
0.756000042,-0.1630500108,9.858000755
0.6790500283,-0.1630500108,9.874950409
0.6409500241,-0.1630500108,9.874950409
0.6019500494,-0.2400000095,9.858000755
0.5640000105,-0.2779500186,9.858000755
0.6790500283,-0.1630500108,9.858000755
0.7170000076,-0.1630500108,9.814950943
0.6019500494,-0.2779500186,9.814950943
0.6019500494,-0.201000005,9.858000755
0.5640000105,-0.1630500108,9.858000755
0.6409500241,-0.2400000095,9.841050148
0.6019500494,-0.1630500108,9.841950417
0.5640000105,-0.2400000095,9.838050842
0.6409500241,-0.2400000095,9.837000847
0.6409500241,-0.201000005,9.82005024
0.7170000076,-0.201000005,9.859050751
0.5640000105,-0.201000005,9.859050751
0.7170000076,-0.2400000095,9.799050331
0.6790500283,-0.1249500066,9.799050331
0.6409500241,-0.1630500108,9.82005024
0.6409500241,-0.201000005,9.837000847
0.6409500241,-0.1630500108,9.799050331
0.6409500241,-0.1630500108,9.820950508
0.6790500283,-0.2779500186,9.816000938
0.6409500241,-0.3930000067,9.799050331
0.5640000105,-0.2400000095,9.799050331
0.6409500241,-0.2400000095,9.874950409
0.6790500283,-0.201000005,9.859050751
0.6409500241,-0.201000005,9.874950409
0.6409500241,-0.1630500108,9.82005024
0.6409500241,-0.201000005,9.82005024
0.6019500494,-0.1630500108,9.841950417
0.6790500283,-0.2400000095,9.859050751
0.7939500213,-0.2779500186,9.859050751
0.5640000105,-0.201000005,9.859050751
0.6409500241,-0.2400000095,9.876000404
0.6409500241,-0.2400000095,9.816000938
0.6019500494,-0.201000005,9.841950417
0.6790500283,-0.2400000095,9.880050659
0.6019500494,-0.2400000095,9.799050331
0.5640000105,-0.2400000095,9.876000404
0.6019500494,-0.2779500186,9.876000404
0.6790500283,-0.2400000095,9.832950592
0.6019500494,-0.2779500186,9.880950928
0.6790500283,-0.1249500066,9.799050331
0.5640000105,-0.2779500186,9.816000938
0.6019500494,-0.2400000095,9.8539505
0.6790500283,-0.2400000095,9.880950928
0.6790500283,-0.1630500108,9.880050659
0.6790500283,-0.1630500108,9.820950508
0.6409500241,-0.2400000095,9.799050331
0.6409500241,-0.1630500108,9.858000755
0.6409500241,-0.2400000095,9.837000847
0.6019500494,-0.1630500108,9.874950409
0.6019500494,-0.2400000095,9.874950409
0.6409500241,-0.3160500228,9.799050331
0.6019500494,-0.2400000095,9.799050331
0.6790500283,-0.2400000095,9.799050331
0.6409500241,-0.201000005,9.816000938
0.7170000076,-0.1249500066,9.804000854
0.6409500241,-0.2400000095,9.837000847
0.7170000076,-0.201000005,9.799050331
0.6409500241,-0.201000005,9.8539505
0.5640000105,-0.1630500108,9.859050751
0.6019500494,-0.1249500066,9.859050751
0.6019500494,-0.201000005,9.820950508
0.6409500241,-0.1630500108,9.820950508
0.5640000105,-0.201000005,9.876000404
0.5640000105,-0.1630500108,9.841950417
0.6409500241,-0.2779500186,9.859050751
0.5640000105,-0.2779500186,9.799050331
0.6790500283,-0.1630500108,9.799050331
0.6409500241,-0.1630500108,9.876000404
0.6019500494,-0.2400000095,9.859050751
0.6409500241,-0.2400000095,9.795000076
0.6019500494,-0.2400000095,9.880050659
0.6790500283,-0.1249500066,9.859050751
0.6409500241,-0.1630500108,9.859050751
0.6409500241,-0.2400000095,9.880050659
0.6790500283,-0.2400000095,9.880050659
0.5640000105,-0.1630500108,9.841050148
0.6409500241,-0.2400000095,9.799050331
0.5640000105,-0.201000005,9.837000847
0.6790500283,-0.08595000207,9.837000847
0.6409500241,-0.201000005,9.837000847
0.6790500283,-0.2400000095,9.799050331
0.5640000105,-0.201000005,9.859050751
0.6409500241,-0.2400000095,9.859050751
0.6790500283,-0.1249500066,9.859050751
0.6790500283,-0.2400000095,9.837000847
0.6790500283,-0.2400000095,9.805950165
0.7170000076,-0.1630500108,9.880050659
0.6790500283,-0.2400000095,9.858000755
0.7170000076,-0.1630500108,9.799050331
0.6790500283,-0.1630500108,9.793950081
0.6409500241,-0.1630500108,9.846000671
0.6790500283,-0.2779500186,9.835950851
0.6409500241,-0.2779500186,9.87405014
0.6790500283,-0.1630500108,9.858000755
0.6409500241,-0.1249500066,9.841050148
0.6409500241,-0.2400000095,9.798000336
0.6790500283,-0.2400000095,9.798000336
0.5260500312,-0.2400000095,9.814950943
0.6409500241,-0.2779500186,9.798000336
0.5640000105,-0.1630500108,9.798000336
0.6409500241,-0.1249500066,9.841050148
0.6409500241,-0.2400000095,9.874950409
0.7170000076,-0.201000005,9.802950859
0.6409500241,-0.1630500108,9.880050659
0.6790500283,-0.2400000095,9.799050331
0.6409500241,-0.1630500108,9.808050156
0.6409500241,-0.2400000095,9.862950325
0.6409500241,-0.201000005,9.799050331
0.7170000076,-0.201000005,9.880950928
0.6409500241,-0.201000005,9.859050751
0.7170000076,-0.2779500186,9.859050751
0.7170000076,-0.201000005,9.859050751
0.6409500241,-0.201000005,9.859050751
0.7170000076,-0.2400000095,9.820950508
0.6409500241,-0.1630500108,9.820950508
0.6409500241,-0.2400000095,9.8539505
0.6790500283,-0.201000005,9.874950409
0.7170000076,-0.3160500228,9.853050232
0.5640000105,-0.08595000207,9.879000664
0.6790500283,-0.2400000095,9.858000755
0.6409500241,-0.2400000095,9.858000755
0.6409500241,-0.2400000095,9.814950943
0.6790500283,-0.2400000095,9.841050148
0.6790500283,-0.2400000095,9.880050659
0.6790500283,-0.2400000095,9.837000847
0.6409500241,-0.2400000095,9.859050751
0.6019500494,-0.1630500108,9.859050751
0.6790500283,-0.08595000207,9.859050751
0.6409500241,-0.2400000095,9.859050751
0.5640000105,-0.1630500108,9.816000938
0.7170000076,-0.1630500108,9.7999506
0.6409500241,-0.2779500186,9.799050331
0.6019500494,-0.201000005,9.7999506
0.6790500283,-0.2400000095,9.841950417
0.5640000105,-0.201000005,9.859950066
0.6019500494,-0.1630500108,9.820950508
0.6790500283,-0.2400000095,9.820950508
0.6409500241,-0.1630500108,9.855000496
0.6790500283,-0.1249500066,9.7999506
0.5640000105,-0.1630500108,9.7999506
0.6409500241,-0.1630500108,9.876000404
0.6019500494,-0.1249500066,9.859050751
0.6409500241,-0.201000005,9.7999506
0.6790500283,-0.2400000095,9.7999506
0.6409500241,-0.201000005,9.855000496
0.6409500241,-0.1249500066,9.843000412
0.7170000076,-0.2400000095,9.8770504
0.6409500241,-0.1249500066,9.8770504
0.5640000105,-0.201000005,9.7999506
0.6409500241,-0.1630500108,9.808050156
0.6790500283,-0.201000005,9.843000412
0.6409500241,-0.2400000095,9.7999506
0.6409500241,-0.2779500186,9.7999506
0.6409500241,-0.2400000095,9.7999506
0.6409500241,-0.2779500186,9.859950066
0.6409500241,-0.1630500108,9.859050751
0.6790500283,-0.2400000095,9.799050331
0.6409500241,-0.2400000095,9.799050331
0.6019500494,-0.201000005,9.837000847
0.5260500312,-0.201000005,9.837000847
0.6790500283,-0.2400000095,9.837000847
0.6019500494,-0.2779500186,9.816000938
0.6019500494,-0.1630500108,9.816000938
0.6790500283,-0.1630500108,9.837000847
0.6019500494,-0.08595000207,9.837000847
0.6790500283,-0.1249500066,9.816000938
0.756000042,-0.2400000095,9.880050659
0.5640000105,-0.1630500108,9.859050751
0.6019500494,-0.2400000095,9.876000404
0.5640000105,-0.2400000095,9.876000404
0.5640000105,-0.1249500066,9.880950928
0.6409500241,-0.1630500108,9.838050842
0.7170000076,-0.1630500108,9.838050842
0.6409500241,-0.1630500108,9.855000496
0.6409500241,-0.2779500186,9.855000496
0.6019500494,-0.1630500108,9.7999506
0.6409500241,-0.2400000095,9.859050751
0.6790500283,-0.2400000095,9.838050842
0.6790500283,-0.3160500228,9.798000336
0.6790500283,-0.201000005,9.874950409
0.6790500283,-0.1630500108,9.837000847
0.7170000076,-0.2779500186,9.837000847
0.756000042,-0.201000005,9.840000153
0.6409500241,-0.201000005,9.841050148
0.7170000076,-0.2400000095,9.879000664
0.6409500241,-0.2400000095,9.841050148
0.5640000105,-0.1630500108,9.841050148
0.6790500283,-0.2400000095,9.841050148
0.6790500283,-0.1630500108,9.799050331
0.6409500241,-0.1630500108,9.799050331
0.6790500283,-0.2400000095,9.841950417
0.6409500241,-0.2779500186,9.82005024
0.6790500283,-0.1630500108,9.82005024
0.7170000076,-0.1630500108,9.799050331
0.6409500241,-0.2400000095,9.880050659
0.6019500494,-0.2400000095,9.799050331
0.6790500283,-0.2400000095,9.82005024
0.6409500241,-0.2779500186,9.846000671
0.6409500241,-0.1630500108,9.862950325
0.5640000105,-0.1630500108,9.858000755
0.6790500283,-0.2779500186,9.858000755
0.7170000076,-0.2400000095,9.880050659
0.6409500241,-0.1630500108,9.82005024
0.6409500241,-0.1249500066,9.837000847
0.7170000076,-0.2400000095,9.798000336
0.6409500241,-0.1630500108,9.858000755
0.6790500283,-0.201000005,9.858000755
0.6409500241,-0.2400000095,9.798000336
0.6409500241,-0.2400000095,9.798000336
0.6790500283,-0.2400000095,9.835950851
0.6409500241,-0.201000005,9.858000755
0.6790500283,-0.1249500066,9.858000755
0.6409500241,-0.1630500108,9.853050232
0.7170000076,-0.201000005,9.826950073
0.6019500494,-0.201000005,9.82005024
0.6409500241,-0.1249500066,9.858000755
0.6409500241,-0.1630500108,9.879000664
0.6790500283,-0.1630500108,9.853050232
0.7170000076,-0.1630500108,9.819000244
0.6409500241,-0.1249500066,9.798000336
0.6409500241,-0.2400000095,9.874950409
0.6019500494,-0.1630500108,9.798000336
0.6790500283,-0.201000005,9.835950851
0.6409500241,-0.201000005,9.814950943
0.7170000076,-0.2400000095,9.837000847
0.6409500241,-0.1630500108,9.82005024
0.6409500241,-0.1630500108,9.799050331
0.6409500241,-0.2400000095,9.82005024
0.7170000076,-0.201000005,9.874950409
0.6409500241,-0.2779500186,9.874950409
0.6409500241,-0.1630500108,9.858000755
0.6409500241,-0.1630500108,9.837000847
0.6790500283,-0.201000005,9.837000847
0.5640000105,-0.1630500108,9.865950584
0.6409500241,-0.2400000095,9.880050659
0.6019500494,-0.201000005,9.799050331
0.5640000105,-0.1630500108,9.799050331
0.6409500241,-0.1249500066,9.820950508
0.6409500241,-0.201000005,9.799050331
0.6790500283,-0.1249500066,9.799050331
0.6409500241,-0.201000005,9.876000404
0.5640000105,-0.1630500108,9.876000404
0.5260500312,-0.2400000095,9.859050751
0.6409500241,-0.201000005,9.799050331
0.6409500241,-0.2400000095,9.837000847
0.6409500241,-0.2400000095,9.837000847
0.6409500241,-0.1630500108,9.880050659
0.6790500283,-0.2400000095,9.799050331
0.6409500241,-0.1630500108,9.837000847
0.6409500241,-0.1630500108,9.832950592
0.6790500283,-0.1249500066,9.82005024
0.5640000105,-0.2400000095,9.799050331
0.6019500494,-0.1630500108,9.8539505
0.7170000076,-0.1630500108,9.816000938
0.6790500283,-0.1630500108,9.876000404
0.5260500312,-0.1630500108,9.876000404
0.6409500241,-0.04800000042,9.876000404
0.6790500283,-0.2400000095,9.859050751
0.6019500494,-0.201000005,9.859050751
0.6790500283,-0.2400000095,9.838050842
0.6790500283,-0.201000005,9.816000938
0.6409500241,-0.201000005,9.799050331
0.6409500241,-0.201000005,9.841950417
0.6409500241,-0.201000005,9.859050751
0.6790500283,-0.201000005,9.799050331
0.6019500494,-0.1630500108,9.820950508
0.5640000105,-0.201000005,9.838050842
0.6790500283,-0.1249500066,9.876000404
0.6790500283,-0.1630500108,9.816000938
0.6790500283,-0.201000005,9.816000938
0.6409500241,-0.2779500186,9.7999506
0.6790500283,-0.201000005,9.7999506
0.6409500241,-0.2400000095,9.876000404
0.6790500283,-0.2779500186,9.859050751
0.6790500283,-0.1630500108,9.880950928
0.6790500283,-0.2400000095,9.820950508
0.6790500283,-0.1630500108,9.799050331
0.6790500283,-0.201000005,9.874950409
0.6409500241,-0.1630500108,9.82005024
0.5640000105,-0.2779500186,9.837000847
0.6409500241,-0.2400000095,9.874950409
0.6409500241,-0.2779500186,9.846000671
0.6790500283,-0.1249500066,9.802950859
0.6790500283,-0.1249500066,9.858000755
0.5640000105,-0.1630500108,9.82005024
0.7170000076,-0.1630500108,9.798000336
0.6409500241,-0.1630500108,9.835950851
0.6409500241,-0.2779500186,9.798000336
0.5260500312,-0.1630500108,9.858000755
0.6409500241,-0.2400000095,9.82005024
0.6409500241,-0.1630500108,9.837000847
0.6409500241,-0.2400000095,9.874950409
0.7170000076,-0.2400000095,9.798000336
0.6790500283,-0.201000005,9.798000336
0.6790500283,-0.1630500108,9.841050148
0.5640000105,-0.2779500186,9.858000755
0.6790500283,-0.1630500108,9.876000404
0.6790500283,-0.1630500108,9.832950592
0.6409500241,-0.201000005,9.859050751
0.6790500283,-0.201000005,9.799050331
0.6409500241,-0.2400000095,9.859050751
0.6790500283,-0.201000005,9.880050659
0.7170000076,-0.201000005,9.799050331
0.6019500494,-0.2400000095,9.859050751
0.6019500494,-0.2400000095,9.859050751
0.6409500241,-0.1249500066,9.7999506
0.6409500241,-0.2779500186,9.7999506
0.6019500494,-0.2400000095,9.838050842
0.5640000105,-0.1630500108,9.7999506
0.6790500283,-0.201000005,9.7999506
0.6790500283,-0.201000005,9.804000854
0.6790500283,-0.201000005,9.820950508
0.6019500494,-0.1630500108,9.816000938
0.6790500283,-0.1249500066,9.832950592
0.7170000076,-0.2400000095,9.804000854
0.6409500241,-0.2400000095,9.799050331
0.6409500241,-0.1630500108,9.841950417
0.6409500241,-0.2400000095,9.880050659
0.6409500241,-0.2400000095,9.799050331
0.6790500283,-0.1630500108,9.837000847
0.6790500283,-0.201000005,9.859050751
0.6790500283,-0.2779500186,9.816000938
0.6409500241,-0.201000005,9.858000755
0.6790500283,-0.1630500108,9.837000847
0.6409500241,-0.201000005,9.837000847
0.6019500494,-0.201000005,9.846000671
0.6409500241,-0.201000005,9.802950859
0.6019500494,-0.2400000095,9.799050331
0.6409500241,-0.2400000095,9.799050331
0.5640000105,-0.1630500108,9.859050751
0.6790500283,-0.201000005,9.859050751
0.6409500241,-0.2400000095,9.859050751
0.6409500241,-0.2400000095,9.837000847
0.6409500241,-0.1630500108,9.876000404
0.6790500283,-0.2400000095,9.8539505
0.6790500283,-0.1630500108,9.82005024
0.6409500241,-0.1630500108,9.858000755
0.6409500241,-0.1249500066,9.837000847
0.6409500241,-0.1249500066,9.858000755
0.6409500241,-0.04800000042,9.858000755
0.6790500283,-0.2779500186,9.874950409
0.7170000076,-0.1630500108,9.825000763
0.6790500283,-0.2400000095,9.858000755
0.5640000105,-0.201000005,9.798000336
0.6409500241,-0.1630500108,9.799050331
0.5640000105,-0.1630500108,9.804000854
0.6790500283,-0.2400000095,9.880950928
0.6790500283,-0.1630500108,9.876000404
0.6409500241,-0.2400000095,9.799050331
0.6019500494,-0.201000005,9.837000847
0.6409500241,-0.201000005,9.837000847
0.7939500213,-0.201000005,9.837000847
0.6409500241,-0.2779500186,9.837000847
0.6409500241,-0.201000005,9.879000664
0.6409500241,-0.1249500066,9.858000755
0.7170000076,-0.201000005,9.858000755
0.6019500494,-0.2400000095,9.8539505
0.7170000076,-0.201000005,9.853050232
0.6790500283,-0.2400000095,9.835950851
0.6409500241,-0.1630500108,9.793050766
0.6409500241,-0.201000005,9.853050232
0.5640000105,-0.201000005,9.832050323
0.5640000105,-0.201000005,9.879000664
0.6019500494,-0.201000005,9.793950081
0.6409500241,-0.1630500108,9.793950081
0.6409500241,-0.1630500108,9.837000847
0.7170000076,-0.1630500108,9.874950409
0.6790500283,-0.1630500108,9.874950409
0.6019500494,-0.2779500186,9.874950409
0.6790500283,-0.1249500066,9.837000847
0.6019500494,-0.2779500186,9.798000336
0.6409500241,-0.201000005,9.798000336
0.6409500241,-0.2400000095,9.874950409
0.7170000076,-0.2400000095,9.841950417
0.6790500283,-0.08595000207,9.799050331
0.5640000105,-0.201000005,9.799050331
0.6790500283,-0.1630500108,9.859050751
0.6790500283,-0.2400000095,9.8539505
0.7170000076,-0.1630500108,9.837000847
0.5640000105,-0.201000005,9.837000847
0.6790500283,-0.2400000095,9.874950409
0.6019500494,-0.2400000095,9.876000404
0.6790500283,-0.2400000095,9.837000847
0.5640000105,-0.2779500186,9.837000847
0.6790500283,-0.3930000067,9.853050232
0.5640000105,-0.1630500108,9.853050232
0.6409500241,-0.201000005,9.87405014
0.6790500283,-0.201000005,9.835950851
0.7939500213,-0.2400000095,9.835950851
0.6019500494,-0.201000005,9.858000755
0.6019500494,-0.1630500108,9.798000336
0.6790500283,-0.2400000095,9.874950409
0.6019500494,-0.201000005,9.853050232
0.6790500283,-0.08595000207,9.814950943
0.6019500494,-0.1249500066,9.880050659
0.6409500241,-0.2400000095,9.874950409
0.7170000076,-0.1630500108,9.859050751
0.5640000105,-0.2779500186,9.799050331
0.6409500241,-0.1630500108,9.816000938
0.6409500241,-0.1630500108,9.880950928
0.6019500494,-0.2400000095,9.880050659
0.6409500241,-0.1630500108,9.837000847
0.6409500241,-0.1249500066,9.799050331
0.5640000105,-0.2400000095,9.876000404
0.6409500241,-0.1630500108,9.859050751
0.6019500494,-0.201000005,9.816000938
